feature,coefficient,abs_importance
user_id_user_o4remkkz,0.0002484316622675176,0.0002484316622675176
user_id_user_k6jetkef,0.00024840142311667487,0.00024840142311667487
"text_content_Just unboxed my new Chromebook from Google. Best purchase ever. Thrilled #SpecialOffer, #Promo Curious about your experience too.",0.00024840142311667487,0.00024840142311667487
"hashtags_#SpecialOffer, #Promo",0.00024840142311667487,0.00024840142311667487
post_id_i48komt058db,0.00024840142311667487,0.00024840142311667487
timestamp_2025-04-13 06:37:28,0.00024840142311667487,0.00024840142311667487
"keywords_outdated, slow, upgraded, durable",0.00024840142311667487,0.00024840142311667487
brand_name_Nike,-0.0002481875517832442,0.0002481875517832442
timestamp_2025-01-05 04:07:47,-0.0002481195059213554,0.0002481195059213554
user_id_user_ftyhomh2,-0.0002481195059213554,0.0002481195059213554
"keywords_traditional, innovation, quality, helpful",-0.0002481195059213554,0.0002481195059213554
post_id_k158lkkf9lkx,-0.0002481195059213554,0.0002481195059213554
"text_content_Comparing Adidas Superstar to the competition. Worth every penny. #BestValue, #Reviews Really interested in hearing your thoughts!",-0.0002481195059213554,0.0002481195059213554
timestamp_2025-04-22 23:23:04,-0.00024782427498636474,0.00024782427498636474
"text_content_My six months review of Coca-Cola Coca-Cola Vanilla: Exceeded my expectations. #Food, #CustomerService, #Tech Curious about your experience too.",-0.00024782427498636474,0.00024782427498636474
user_id_user_o6ysnivz,-0.00024782427498636474,0.00024782427498636474
"keywords_quality, expensive, amazing",-0.00024782427498636474,0.00024782427498636474
"hashtags_#Food, #CustomerService, #Tech",-0.00024782427498636474,0.00024782427498636474
post_id_92uf7az11bju,-0.00024782427498636474,0.00024782427498636474
"hashtags_#ProductLaunch, #Trending, #Premium",0.00024766376927403127,0.00024766376927403127
user_id_user_gefv1ecw,0.00024753108989123687,0.00024753108989123687
timestamp_2024-11-17 22:03:53,0.00024753108989123687,0.00024753108989123687
post_id_tfieyiay5iwc,0.00024753108989123687,0.00024753108989123687
"text_content_Coca-Cola LocalTouchpoints is acceptable! Can't wait to see what's coming next. #Innovation, #Sale Curious about your experience too.",0.00024753108989123687,0.00024753108989123687
"keywords_quality, feature",0.00024753108989123687,0.00024753108989123687
timestamp_2025-04-29 22:35:44,0.0002474721835191158,0.0002474721835191158
post_id_1jq361mlvexw,0.0002474721835191158,0.0002474721835191158
user_id_user_nhmgke5n,0.0002474721835191158,0.0002474721835191158
"text_content_Comparing Toyota Tacoma to the competition. Exceeded my expectations. #ProductLaunch, #Beauty Curious about your experience too.",0.0002474721835191158,0.0002474721835191158
timestamp_2025-04-18 15:49:42,-0.00024744998370759087,0.00024744998370759087
user_id_user_knpr6lda,-0.00024744998370759087,0.00024744998370759087
text_content_Has anyone else experienced software bugs with Samsung's Galaxy Tab? Mixed feelings about it.  #SpecialOffer,-0.00024744998370759087,0.00024744998370759087
"keywords_recommendation, helpful, budget",-0.00024744998370759087,0.00024744998370759087
post_id_sug94vpeid03,-0.00024744998370759087,0.00024744998370759087
"keywords_eco-friendly, sustainable",-0.00024738813762280944,0.00024738813762280944
user_id_user_9i069o6t,-0.00024738813762280944,0.00024738813762280944
"hashtags_#NewRelease, #Beauty, #Exclusive",-0.00024738813762280944,0.00024738813762280944
post_id_eqfs7hswd7os,-0.00024738813762280944,0.00024738813762280944
timestamp_2024-07-23 18:39:03,-0.00024738813762280944,0.00024738813762280944
"text_content_My one month review of Microsoft Xbox Elite Controller: Worth every penny. #NewRelease, #Beauty, #Exclusive",-0.00024738813762280944,0.00024738813762280944
"hashtags_#CustomerService, #Exclusive",0.0002473544668830961,0.0002473544668830961
product_name_Coke Zero,-0.0002473486061116277,0.0002473486061116277
post_id_olr3mk5ntw3m,0.000247340707609369,0.000247340707609369
timestamp_2024-11-09 17:38:52,0.000247340707609369,0.000247340707609369
"text_content_Feeling let down with my new Corolla from Toyota! Exceeded my expectations. #Lifestyle, #ProductLaunch Would love to get your feedback!",0.000247340707609369,0.000247340707609369
user_id_user_685lht3v,0.000247340707609369,0.000247340707609369
post_id_yadnvekq9jb6,0.00024727825217734126,0.00024727825217734126
timestamp_2024-12-18 10:24:04,0.00024727825217734126,0.00024727825217734126
user_id_user_46v2mrws,0.00024727825217734126,0.00024727825217734126
"keywords_service, slow, helpful",0.00024727825217734126,0.00024727825217734126
"text_content_Attended the Microsoft WinterWonders event yesterday. Best purchase ever. #Travel, #Food, #Affordable Let me know what you think!",0.00024727825217734126,0.00024727825217734126
"hashtags_#Travel, #Food, #Affordable",0.00024727825217734126,0.00024727825217734126
"text_content_Comparing Apple MacBook Pro to the competition. Exceeded my expectations. #Fashion, #Health Let me know what you think!",0.00024725323885906476,0.00024725323885906476
post_id_8ts8cqs9xb7p,0.00024725323885906476,0.00024725323885906476
user_id_user_qvxpppua,0.00024725323885906476,0.00024725323885906476
timestamp_2025-02-24 16:54:22,0.00024725323885906476,0.00024725323885906476
"keywords_traditional, unique, recommendation, luxury",0.00024725323885906476,0.00024725323885906476
"keywords_upgraded, sustainable, experience, expensive",0.0002471920302678859,0.0002471920302678859
timestamp_2024-08-11 13:11:53,0.0002471920302678859,0.0002471920302678859
text_content_Coca-Cola SustainableFuture is fantastic! Can't wait to see what's coming next. #Eco Would love to get your feedback!,0.0002471920302678859,0.0002471920302678859
post_id_1fy39nyxgo85,0.0002471920302678859,0.0002471920302678859
user_id_user_3zzvv8vp,0.0002471920302678859,0.0002471920302678859
post_id_21idyx41b5v4,-0.0002465701924376659,0.0002465701924376659
"text_content_Just unboxed my new Vision Pro from Apple. Worth every penny. Super excited #Discount, #Beauty",-0.0002465701924376659,0.0002465701924376659
"keywords_design, budget, price, customer",-0.0002465701924376659,0.0002465701924376659
user_id_user_8nuppze4,-0.0002465701924376659,0.0002465701924376659
timestamp_2025-03-18 14:58:38,-0.0002465701924376659,0.0002465701924376659
user_id_user_3kb2wa7s,-0.0002464929182066917,0.0002464929182066917
timestamp_2025-01-11 22:06:02,-0.0002464929182066917,0.0002464929182066917
post_id_ggfocakas7yd,-0.0002464929182066917,0.0002464929182066917
"text_content_Just unboxed my new Yeezy from Adidas. Worth every penny. Thrilled #Limited, #Lifestyle Let me know what you think!",-0.0002464929182066917,0.0002464929182066917
"keywords_stylish, delivery, performance",0.0002463079298170174,0.0002463079298170174
timestamp_2024-12-07 13:53:38,0.0002463079298170174,0.0002463079298170174
user_id_user_bgwf3hs4,0.0002463079298170174,0.0002463079298170174
"text_content_How do I fix about Google's Pixel Tablet?  #Reviews, #Discount Let me know what you think!",0.0002463079298170174,0.0002463079298170174
post_id_3fcv0g6be5cz,0.0002463079298170174,0.0002463079298170174
"keywords_unique, value, durable, disappointing",-0.0002462719162552977,0.0002462719162552977
user_id_user_pkrk7ky3,-0.0002462719162552977,0.0002462719162552977
post_id_vj5ugibe1wij,-0.0002462719162552977,0.0002462719162552977
timestamp_2024-12-21 09:50:08,-0.0002462719162552977,0.0002462719162552977
"text_content_Adidas FallCollection is excellent! Can't wait to see what's coming next. #Quality, #Beauty Really interested in hearing your thoughts!",-0.0002462719162552977,0.0002462719162552977
user_id_user_54kmezcv,-0.0002462572193025745,0.0002462572193025745
"keywords_price, disappointing, traditional, fast",-0.0002462572193025745,0.0002462572193025745
post_id_vnqiowe4j9w2,-0.0002462572193025745,0.0002462572193025745
"text_content_Delighted with my new Pixel Watch from Google! Exceeded my expectations. #NewRelease, #Premium, #Trending Let me know what you think!",-0.0002462572193025745,0.0002462572193025745
"hashtags_#NewRelease, #Premium, #Trending",-0.0002462572193025745,0.0002462572193025745
timestamp_2024-06-30 01:54:30,-0.0002462572193025745,0.0002462572193025745
"hashtags_#NewRelease, #Health, #Quality",0.0002461443969400301,0.0002461443969400301
timestamp_2025-04-20 05:40:52,-0.0002458169994761018,0.0002458169994761018
"text_content_My three months review of Toyota Tacoma: Best purchase ever. #ProductLaunch, #Innovation Really interested in hearing your thoughts!",-0.0002458169994761018,0.0002458169994761018
"keywords_premium, performance, upgraded, fast",-0.0002458169994761018,0.0002458169994761018
user_id_user_yoim3ekx,-0.0002458169994761018,0.0002458169994761018
post_id_1e5ljr2rjqap,-0.0002458169994761018,0.0002458169994761018
"text_content_My one year review of Samsung Galaxy Watch: Highly recommend. #Reviews, #Tech Would love to get your feedback!",0.00024565908082343357,0.00024565908082343357
timestamp_2024-11-28 02:03:19,0.00024565908082343357,0.00024565908082343357
post_id_f6vea3yk2pdf,0.00024565908082343357,0.00024565908082343357
user_id_user_yemjb314,0.00024565908082343357,0.00024565908082343357
"keywords_design, satisfaction, improved",0.00024565908082343357,0.00024565908082343357
user_id_user_m6fy3m62,0.0002452545413407704,0.0002452545413407704
timestamp_2024-07-25 20:28:02,0.0002452545413407704,0.0002452545413407704
"keywords_upgraded, performance",0.0002452545413407704,0.0002452545413407704
post_id_lj8596uo760x,0.0002452545413407704,0.0002452545413407704
"text_content_My one year review of Samsung Galaxy Watch: Exceeded my expectations. #Reviews, #Fitness Let me know what you think!",0.0002452545413407704,0.0002452545413407704
"keywords_price, excellent, cheap, efficient",0.0002451933890448311,0.0002451933890448311
"text_content_Adidas WinterWonders is amazing! Can't wait to see what's coming next. #Reviews, #MustHave Really interested in hearing your thoughts!",0.0002451933890448311,0.0002451933890448311
user_id_user_jswwyfe6,0.0002451933890448311,0.0002451933890448311
timestamp_2024-08-18 11:02:41,0.0002451933890448311,0.0002451933890448311
post_id_d100mwv6ertu,0.0002451933890448311,0.0002451933890448311
user_id_user_2op0angb,0.00024453400798848333,0.00024453400798848333
timestamp_2024-12-26 06:25:06,0.00024453400798848333,0.00024453400798848333
"keywords_recommendation, customer, competitive, responsive",0.00024453400798848333,0.00024453400798848333
"text_content_Comparing Pepsi Pepsi Lime to the competition. Not bad. #MustHave, #Lifestyle, #Affordable Curious about your experience too.",0.00024453400798848333,0.00024453400798848333
"hashtags_#MustHave, #Lifestyle, #Affordable",0.00024453400798848333,0.00024453400798848333
post_id_virc50nglbi9,0.00024453400798848333,0.00024453400798848333
user_id_user_sqouq5dp,-0.0002443595591277392,0.0002443595591277392
timestamp_2024-12-13 03:51:17,-0.0002443595591277392,0.0002443595591277392
text_content_Just tried the Surface Laptop from Microsoft. Absolutely loving it. #Travel Curious about your experience too.,-0.0002443595591277392,0.0002443595591277392
post_id_vbg340emnpdd,-0.0002443595591277392,0.0002443595591277392
"keywords_upgraded, unique",-0.0002443595591277392,0.0002443595591277392
user_id_user_i0ce532d,-0.0002440650506482886,0.0002440650506482886
text_content_Just unboxed my new iMac from Apple. Absolutely loving it. Sad to report #ProductLaunch Really interested in hearing your thoughts!,-0.0002440650506482886,0.0002440650506482886
timestamp_2025-04-19 04:59:32,-0.0002440650506482886,0.0002440650506482886
post_id_aef7bde2wzgc,-0.0002440650506482886,0.0002440650506482886
"keywords_competitive, poor, innovation",-0.0002440650506482886,0.0002440650506482886
"hashtags_#Food, #Innovation",-0.000244025237526972,0.000244025237526972
user_id_user_92fehtou,0.00024388845682171546,0.00024388845682171546
"keywords_fast, performance, competitive, excellent",0.00024388845682171546,0.00024388845682171546
"text_content_Nike GlobalCampaign is outstanding! Can't wait to see what's coming next. #TrendAlert, #Deal Really interested in hearing your thoughts!",0.00024388845682171546,0.00024388845682171546
post_id_a19t5os8pvuk,0.00024388845682171546,0.00024388845682171546
timestamp_2024-05-02 18:38:36,0.00024388845682171546,0.00024388845682171546
text_content_Super excited with my new Pepsi Lime from Pepsi! Worth every penny. #Promo Curious about your experience too.,-0.00024353791033040464,0.00024353791033040464
"keywords_reliable, budget, satisfaction, customer",-0.00024353791033040464,0.00024353791033040464
timestamp_2024-07-04 22:23:34,-0.00024353791033040464,0.00024353791033040464
post_id_ivvqdgqynwgk,-0.00024353791033040464,0.00024353791033040464
user_id_user_16fen6ii,-0.00024353791033040464,0.00024353791033040464
user_id_user_plsrxnsw,0.00024342022257432466,0.00024342022257432466
timestamp_2024-08-11 19:05:06,0.00024342022257432466,0.00024342022257432466
post_id_narbvscn2kdb,0.00024342022257432466,0.00024342022257432466
"text_content_Comparing Apple iPad Air to the competition. It's okay. #Sustainable, #Food Let me know what you think!",0.00024342022257432466,0.00024342022257432466
campaign_name_CyberMonday,0.00024313735718766946,0.00024313735718766946
"location_Cairo, Egypt",-0.00024304238353533162,0.00024304238353533162
post_id_cmplcz36y5ts,-0.00024288681693021306,0.00024288681693021306
"keywords_expensive, outdated, competitive",-0.00024288681693021306,0.00024288681693021306
user_id_user_t3o68i1x,-0.00024288681693021306,0.00024288681693021306
timestamp_2024-12-16 20:04:50,-0.00024288681693021306,0.00024288681693021306
"text_content_My one week review of Microsoft Surface Duo: Worth every penny. #Health, #Exclusive Would love to get your feedback!",-0.00024288681693021306,0.00024288681693021306
user_id_user_m0wzgw2s,0.0002426905900334,0.0002426905900334
post_id_vrj3fvq4d02h,0.0002426905900334,0.0002426905900334
text_content_Sad to report with my new Surface Duo from Microsoft! Best purchase ever. #Food Really interested in hearing your thoughts!,0.0002426905900334,0.0002426905900334
timestamp_2024-12-05 05:35:03,0.0002426905900334,0.0002426905900334
"keywords_poor, quality, experience, design",0.0002426905900334,0.0002426905900334
user_id_user_znq29itw,0.0002426335262557626,0.0002426335262557626
"keywords_luxury, excellent, traditional, cheap",0.0002426335262557626,0.0002426335262557626
text_content_Delighted with my new FlyKnit from Nike! Highly recommend. #Deal Curious about your experience too.,0.0002426335262557626,0.0002426335262557626
timestamp_2025-01-04 18:38:39,0.0002426335262557626,0.0002426335262557626
post_id_oxzcj6rg7trc,0.0002426335262557626,0.0002426335262557626
"text_content_Comparing Microsoft Xbox Series X to the competition. Mixed feelings about it. #Sustainable, #CustomerService Really interested in hearing your thoughts!",-0.00024250409462263885,0.00024250409462263885
user_id_user_d0hubs9a,-0.00024250409462263885,0.00024250409462263885
post_id_j9pr5lykseth,-0.00024250409462263885,0.00024250409462263885
timestamp_2024-06-16 12:00:50,-0.00024250409462263885,0.00024250409462263885
"keywords_quality, price, cheap, fast",-0.00024250409462263885,0.00024250409462263885
"keywords_performance, slow, traditional, helpful",0.00024229943086514873,0.00024229943086514873
timestamp_2024-10-31 22:05:49,0.00024229943086514873,0.00024229943086514873
post_id_f44pz3izjncg,0.00024229943086514873,0.00024229943086514873
"text_content_My two days review of Nike Dri-FIT: Mixed feelings about it. #MustHave, #BestValue Let me know what you think!",0.00024229943086514873,0.00024229943086514873
user_id_user_yivuyfec,0.00024229943086514873,0.00024229943086514873
text_content_Comparing Nike Zoom Pegasus to the competition. Worth every penny. #Sale Let me know what you think!,0.00024226068711684866,0.00024226068711684866
post_id_3g172oxvavy2,0.00024226068711684866,0.00024226068711684866
timestamp_2025-02-24 02:56:33,0.00024226068711684866,0.00024226068711684866
user_id_user_e1sxxiz2,0.00024226068711684866,0.00024226068711684866
"keywords_durable, unique",0.00024226068711684866,0.00024226068711684866
post_id_lms22iiiego6,-0.00024209468041654626,0.00024209468041654626
user_id_user_zj3m072q,-0.00024209468041654626,0.00024209468041654626
timestamp_2024-11-10 21:50:55,-0.00024209468041654626,0.00024209468041654626
"text_content_Attended the Apple BackToSchool event yesterday. Worth every penny. #Eco, #Quality, #ProductLaunch Let me know what you think!",-0.00024209468041654626,0.00024209468041654626
"keywords_luxury, feature, outdated, upgraded",-0.00024209468041654626,0.00024209468041654626
"text_content_Microsoft CyberMonday is amazing! Can't wait to see what's coming next. #Beauty, #Discount Curious about your experience too.",-0.0002420641686449446,0.0002420641686449446
user_id_user_y9ei4drc,-0.0002420641686449446,0.0002420641686449446
post_id_tlted7q5ieu9,-0.0002420641686449446,0.0002420641686449446
timestamp_2025-04-26 01:54:33,-0.0002420641686449446,0.0002420641686449446
"keywords_recommendation, poor, sustainable, unique",-0.0002420641686449446,0.0002420641686449446
user_id_user_uwu8hunq,-0.0002419516496413105,0.0002419516496413105
post_id_ic35r8yxlqtc,-0.0002419516496413105,0.0002419516496413105
"keywords_outdated, slow, premium",-0.0002419516496413105,0.0002419516496413105
timestamp_2025-03-13 17:54:36,-0.0002419516496413105,0.0002419516496413105
"text_content_Just unboxed my new Air Force 1 from Nike. Absolutely loving it. So happy #Trending, #Travel",-0.0002419516496413105,0.0002419516496413105
"hashtags_#BestValue, #Lifestyle, #Deal",0.00024175831092206195,0.00024175831092206195
"text_content_Attended the Toyota WinterWonders event yesterday. Exceeded my expectations. #BestValue, #Lifestyle, #Deal Curious about your experience too.",0.00024175831092206195,0.00024175831092206195
post_id_zj6vjbcjj9oy,0.00024175831092206195,0.00024175831092206195
timestamp_2024-06-16 22:27:34,0.00024175831092206195,0.00024175831092206195
user_id_user_78erzxgo,0.00024175831092206195,0.00024175831092206195
user_id_user_sr6u1ouv,0.0002416994962612453,0.0002416994962612453
"keywords_disappointing, feature, price, cheap",0.0002416994962612453,0.0002416994962612453
post_id_zuboc3sh4vgy,0.0002416994962612453,0.0002416994962612453
timestamp_2024-12-28 03:00:40,0.0002416994962612453,0.0002416994962612453
"text_content_Has anyone else experienced battery problems with Nike's Zoom Pegasus? Best purchase ever.  #Food, #Reviews, #Fitness",0.0002416994962612453,0.0002416994962612453
post_id_6s23ir5qq4sb,-0.0002416248514859459,0.0002416248514859459
"keywords_value, competitive, eco-friendly",-0.0002416248514859459,0.0002416248514859459
"hashtags_#Deal, #Fitness, #Beauty",-0.0002416248514859459,0.0002416248514859459
"text_content_My one year review of Pepsi Pepsi Zero Sugar: Not bad. #Deal, #Fitness, #Beauty Let me know what you think!",-0.0002416248514859459,0.0002416248514859459
timestamp_2024-05-05 16:38:37,-0.0002416248514859459,0.0002416248514859459
user_id_user_qzrrb0dy,-0.0002416248514859459,0.0002416248514859459
"hashtags_#TrendAlert, #Health",0.00024160925157914716,0.00024160925157914716
user_id_user_po4vnb1w,-0.00024157816555932894,0.00024157816555932894
post_id_lztvhv7o01el,-0.00024157816555932894,0.00024157816555932894
"text_content_Comparing Microsoft Surface Pro to the competition. Exceeded my expectations. #Lifestyle, #Innovation, #Fitness Curious about your experience too.",-0.00024157816555932894,0.00024157816555932894
"keywords_customer, experience, cheap, eco-friendly",-0.00024157816555932894,0.00024157816555932894
timestamp_2024-11-30 03:58:32,-0.00024157816555932894,0.00024157816555932894
"hashtags_#Lifestyle, #Innovation, #Fitness",-0.00024157816555932894,0.00024157816555932894
"text_content_Can't contain my excitement with my new Diet Pepsi from Pepsi! Highly recommend. #Innovation, #Lifestyle",-0.0002414674846022772,0.0002414674846022772
"keywords_cheap, efficient",-0.0002414674846022772,0.0002414674846022772
timestamp_2025-04-05 16:43:02,-0.0002414674846022772,0.0002414674846022772
"hashtags_#Innovation, #Lifestyle",-0.0002414674846022772,0.0002414674846022772
post_id_gogmuyzuupcm,-0.0002414674846022772,0.0002414674846022772
user_id_user_pmlq86hu,-0.0002414674846022772,0.0002414674846022772
timestamp_2025-02-25 05:39:52,-0.00024131705310451155,0.00024131705310451155
"hashtags_#Food, #ProductLaunch, #Sustainable",-0.00024131705310451155,0.00024131705310451155
"text_content_Toyota WinterWonders is outstanding! Can't wait to see what's coming next. #Food, #ProductLaunch, #Sustainable Really interested in hearing your thoughts!",-0.00024131705310451155,0.00024131705310451155
post_id_j41pwhmb03i7,-0.00024131705310451155,0.00024131705310451155
user_id_user_xezczuhr,-0.00024131705310451155,0.00024131705310451155
user_id_user_5vwjqjwl,-0.0002412095295626424,0.0002412095295626424
"keywords_user-friendly, responsive, disappointing",-0.0002412095295626424,0.0002412095295626424
"hashtags_#Travel, #NewRelease, #SpecialOffer",-0.0002412095295626424,0.0002412095295626424
post_id_se7p1o718wv6,-0.0002412095295626424,0.0002412095295626424
"text_content_My one week review of Samsung Galaxy S25: Highly recommend. #Travel, #NewRelease, #SpecialOffer Would love to get your feedback!",-0.0002412095295626424,0.0002412095295626424
timestamp_2025-03-27 04:36:36,-0.0002412095295626424,0.0002412095295626424
"hashtags_#Reviews, #BestValue",0.00024118384456557181,0.00024118384456557181
"hashtags_#Limited, #Reviews",-0.00024104031757374325,0.00024104031757374325
"keywords_eco-friendly, reliable, budget, satisfaction",-0.00024095042341951717,0.00024095042341951717
text_content_My one month review of Google Pixel Watch: Does the job. #Exclusive Really interested in hearing your thoughts!,-0.00024095042341951717,0.00024095042341951717
post_id_znch37psctqx,-0.00024095042341951717,0.00024095042341951717
user_id_user_mfmq4y8t,-0.00024095042341951717,0.00024095042341951717
timestamp_2024-08-07 08:28:37,-0.00024095042341951717,0.00024095042341951717
"keywords_sustainable, disappointing, service",-0.00024091912739630943,0.00024091912739630943
user_id_user_0quwrato,-0.00024091912739630943,0.00024091912739630943
"text_content_Has anyone else experienced battery problems with Adidas's NMD? Not bad. @CompetitorBrand, @TechHelp #BestValue, #SpecialOffer",-0.00024091912739630943,0.00024091912739630943
post_id_i2eys7fr2ty0,-0.00024091912739630943,0.00024091912739630943
timestamp_2025-04-19 22:59:24,-0.00024091912739630943,0.00024091912739630943
timestamp_2025-02-05 06:39:49,-0.0002407629450757122,0.0002407629450757122
text_content_Adidas ReferralBonus is amazing! Can't wait to see what's coming next. #Innovation Curious about your experience too.,-0.0002407629450757122,0.0002407629450757122
post_id_i06x69igbbqz,-0.0002407629450757122,0.0002407629450757122
user_id_user_vy9k0ik3,-0.0002407629450757122,0.0002407629450757122
"keywords_expensive, upgraded, durable",-0.0002407629450757122,0.0002407629450757122
timestamp_2024-05-24 04:10:56,-0.0002407585055717998,0.0002407585055717998
post_id_7cjg4paw7tay,-0.0002407585055717998,0.0002407585055717998
user_id_user_iwpwi6od,-0.0002407585055717998,0.0002407585055717998
"text_content_Just tried the Zoom Pegasus from Nike. Highly recommend. #Trending, #TrendAlert Would love to get your feedback!",-0.0002407585055717998,0.0002407585055717998
user_id_user_tr60lbt5,-0.00024065340021069958,0.00024065340021069958
"text_content_Attended the Nike HolidaySpecial event yesterday. As expected. #Health, #Beauty Would love to get your feedback!",-0.00024065340021069958,0.00024065340021069958
post_id_yd1ii23zubia,-0.00024065340021069958,0.00024065340021069958
timestamp_2024-12-21 22:05:13,-0.00024065340021069958,0.00024065340021069958
post_id_x1mzafzvedkz,0.00024056752094624053,0.00024056752094624053
"keywords_excellent, customer, disappointing, luxury",0.00024056752094624053,0.00024056752094624053
"hashtags_#Tech, #NewRelease, #Travel",0.00024056752094624053,0.00024056752094624053
user_id_user_e0fsxvpd,0.00024056752094624053,0.00024056752094624053
timestamp_2025-01-08 22:55:04,0.00024056752094624053,0.00024056752094624053
"text_content_Should I upgrade about Nike's Air Force 1?  #Tech, #NewRelease, #Travel Would love to get your feedback!",0.00024056752094624053,0.00024056752094624053
timestamp_2024-11-24 02:47:56,0.00024056738807885894,0.00024056738807885894
user_id_user_nrgofb8f,0.00024056738807885894,0.00024056738807885894
"text_content_Confused about with my new Tacoma from Toyota! Highly recommend. #Affordable, #NewRelease, #Discount Let me know what you think!",0.00024056738807885894,0.00024056738807885894
post_id_fsjjayurnudl,0.00024056738807885894,0.00024056738807885894
"hashtags_#Affordable, #NewRelease, #Discount",0.00024056738807885894,0.00024056738807885894
"keywords_recommendation, fast, competitive, performance",0.00024036671440531347,0.00024036671440531347
user_id_user_xuxuly85,0.00024036671440531347,0.00024036671440531347
"hashtags_#Eco, #Trending, #Exclusive",0.00024036671440531347,0.00024036671440531347
post_id_8yn962vo4c0m,0.00024036671440531347,0.00024036671440531347
"text_content_Attended the Google CustomerFirst event yesterday. Exceeded my expectations. #Eco, #Trending, #Exclusive Curious about your experience too.",0.00024036671440531347,0.00024036671440531347
timestamp_2024-05-07 21:50:33,0.00024036671440531347,0.00024036671440531347
text_content_Attended the Nike NextGeneration event yesterday. Highly recommend. #Deal Would love to get your feedback!,0.00023995454924055211,0.00023995454924055211
user_id_user_qvhnd2q9,0.00023995454924055211,0.00023995454924055211
post_id_v55zxa6sr6hb,0.00023995454924055211,0.00023995454924055211
timestamp_2024-08-10 21:27:04,0.00023995454924055211,0.00023995454924055211
"keywords_traditional, helpful, fast",0.00023995454924055211,0.00023995454924055211
timestamp_2024-05-21 11:11:37,-0.00023989706695342862,0.00023989706695342862
"text_content_My six months review of Coca-Cola Coca-Cola Cherry: Best purchase ever. #CustomerService, #SpecialOffer Let me know what you think!",-0.00023989706695342862,0.00023989706695342862
user_id_user_enrgzlgi,-0.00023989706695342862,0.00023989706695342862
post_id_aw1rk2cnq396,-0.00023989706695342862,0.00023989706695342862
timestamp_2024-09-13 08:28:57,-0.00023979860277769914,0.00023979860277769914
post_id_8swyo9r1hujz,-0.00023979860277769914,0.00023979860277769914
"keywords_slow, disappointing, sustainable, performance",-0.00023979860277769914,0.00023979860277769914
text_content_Has anyone else experienced customer service with Google's Nest Hub? Highly recommend.  #Discount Let me know what you think!,-0.00023979860277769914,0.00023979860277769914
user_id_user_vx8uw7j8,-0.00023979860277769914,0.00023979860277769914
user_id_user_cx5u51ro,-0.0002396426233738936,0.0002396426233738936
post_id_d78kxha6hl4z,-0.0002396426233738936,0.0002396426233738936
timestamp_2024-10-06 03:53:38,-0.0002396426233738936,0.0002396426233738936
"keywords_competitive, amazing, delivery, efficient",-0.0002396426233738936,0.0002396426233738936
"text_content_Just unboxed my new Xbox Elite Controller from Microsoft. As expected. Cannot believe #Health, #Exclusive",-0.0002396426233738936,0.0002396426233738936
timestamp_2025-01-17 15:26:49,-0.0002393034512870676,0.0002393034512870676
user_id_user_awy52e6q,-0.0002393034512870676,0.0002393034512870676
"text_content_Not sure why with my new Air Max from Nike! Exceeded my expectations. #Sale, #Sustainable",-0.0002393034512870676,0.0002393034512870676
"keywords_disappointing, traditional, premium",-0.0002393034512870676,0.0002393034512870676
post_id_bdduq9440eaz,-0.0002393034512870676,0.0002393034512870676
post_id_jymdqw1uc1mz,-0.00023923831972654248,0.00023923831972654248
"text_content_My two days review of Samsung Neo QLED TV: Best purchase ever. #NewRelease, #TrendAlert Would love to get your feedback!",-0.00023923831972654248,0.00023923831972654248
timestamp_2024-07-19 12:55:48,-0.00023923831972654248,0.00023923831972654248
user_id_user_zkcxvbxk,-0.00023923831972654248,0.00023923831972654248
"keywords_modern, durable, sustainable, competitive",-0.00023923831972654248,0.00023923831972654248
timestamp_2024-05-31 08:01:56,-0.00023917099555783114,0.00023917099555783114
"keywords_stylish, innovation, experience, upgraded",-0.00023917099555783114,0.00023917099555783114
user_id_user_gywfe7e1,-0.00023917099555783114,0.00023917099555783114
post_id_ekdukqvtwqje,-0.00023917099555783114,0.00023917099555783114
text_content_Google SpringBlast2025 is fantastic! Can't wait to see what's coming next. #Reviews Really interested in hearing your thoughts!,-0.00023917099555783114,0.00023917099555783114
post_id_mgpsew264lpt,-0.00023914613645902567,0.00023914613645902567
"text_content_Has anyone else experienced delivery delays with Adidas's Gazelle? Absolutely loving it.  #TrendAlert, #Trending Curious about your experience too.",-0.00023914613645902567,0.00023914613645902567
user_id_user_q46a2nuk,-0.00023914613645902567,0.00023914613645902567
timestamp_2025-03-18 20:36:34,-0.00023914613645902567,0.00023914613645902567
"keywords_satisfaction, upgraded",-0.00023914613645902567,0.00023914613645902567
"keywords_excellent, cheap, performance, competitive",-0.0002388611913212511,0.0002388611913212511
"text_content_My two days review of Coca-Cola Diet Coke: As expected. #Sustainable, #ProductLaunch, #NewRelease Would love to get your feedback!",-0.0002388611913212511,0.0002388611913212511
"hashtags_#Sustainable, #ProductLaunch, #NewRelease",-0.0002388611913212511,0.0002388611913212511
user_id_user_nflt4f3i,-0.0002388611913212511,0.0002388611913212511
timestamp_2024-11-23 08:48:59,-0.0002388611913212511,0.0002388611913212511
post_id_7udzi96kx7vq,-0.0002388611913212511,0.0002388611913212511
"keywords_slow, performance",-0.00023867734351239734,0.00023867734351239734
user_id_user_wucofeag,-0.00023860069502030826,0.00023860069502030826
